Frame,Pelvis_X,Pelvis_Y,Pelvis_Z,L_Hip_X,L_Hip_Y,L_Hip_Z,L_Knee_X,L_Knee_Y,L_Knee_Z,L_Ankle_X,L_Ankle_Y,L_Ankle_Z,L_Toe_X,L_Toe_Y,L_Toe_Z,R_Hip_X,R_Hip_Y,R_Hip_Z,R_Knee_X,R_Knee_Y,R_Knee_Z,R_Ankle_X,R_Ankle_Y,R_Ankle_Z,R_Toe_X,R_Toe_Y,R_Toe_Z
69.000000,1.694320,-0.241320,0.904860,1.702330,-0.130150,0.800910,1.897500,-0.155430,0.443880,1.833730,-0.187200,0.060300,1.967860,-0.181640,0.015160,1.709920,-0.319170,0.784410,1.663270,-0.313890,0.383140,1.288650,-0.325900,0.395430,1.206400,-0.344720,0.273530
70.000000,1.710100,-0.241150,0.900600,1.718280,-0.130120,0.796780,1.914200,-0.155660,0.440640,1.835840,-0.188400,0.059760,1.968640,-0.182110,0.011680,1.726360,-0.319110,0.780130,1.690040,-0.314850,0.378530,1.316260,-0.325680,0.395480,1.232710,-0.345130,0.275260
71.000000,1.725870,-0.240950,0.896550,1.734160,-0.130120,0.792820,1.930330,-0.155950,0.437280,1.837590,-0.189530,0.059550,1.969160,-0.182580,0.008960,1.742720,-0.319080,0.776100,1.717100,-0.315780,0.374510,1.344110,-0.325490,0.394930,1.259670,-0.345410,0.276080
72.000000,1.741650,-0.240700,0.892800,1.750010,-0.130150,0.789080,1.945720,-0.156280,0.433730,1.839080,-0.190580,0.059550,1.969470,-0.183020,0.006900,1.758990,-0.319100,0.772370,1.744420,-0.316660,0.371120,1.372160,-0.325340,0.393800,1.287230,-0.345570,0.276010
73.000000,1.757470,-0.240420,0.889400,1.765840,-0.130220,0.785630,1.960240,-0.156620,0.429950,1.840360,-0.191540,0.059640,1.969610,-0.183410,0.005390,1.775170,-0.319150,0.769030,1.771980,-0.317470,0.368400,1.400350,-0.325210,0.392120,1.315330,-0.345600,0.275030
74.000000,1.773360,-0.240100,0.886400,1.781680,-0.130300,0.782530,1.973750,-0.156960,0.425920,1.841480,-0.192430,0.059740,1.969610,-0.183750,0.004320,1.791250,-0.319250,0.766120,1.799740,-0.318210,0.366380,1.428630,-0.325110,0.389940,1.343950,-0.345510,0.273140
75.000000,1.789340,-0.239750,0.883850,1.797580,-0.130410,0.779820,1.986210,-0.157300,0.421640,1.842450,-0.193230,0.059800,1.969500,-0.184030,0.003600,1.807260,-0.319370,0.763690,1.827650,-0.318860,0.365070,1.456960,-0.325040,0.387270,1.373050,-0.345330,0.270370
76.000000,1.805450,-0.239380,0.881790,1.813560,-0.130530,0.777540,1.997590,-0.157640,0.417180,1.843270,-0.193970,0.059800,1.969300,-0.184260,0.003140,1.823190,-0.319530,0.761790,1.855690,-0.319430,0.364480,1.485290,-0.324990,0.384150,1.402580,-0.345070,0.266740
77.000000,1.821700,-0.239010,0.880230,1.829660,-0.130670,0.775720,2.007930,-0.157990,0.412610,1.843930,-0.194640,0.059770,1.969040,-0.184430,0.002860,1.839080,-0.319710,0.760430,1.883790,-0.319900,0.364620,1.513600,-0.324950,0.380600,1.432520,-0.344740,0.262270
78.000000,1.838100,-0.238640,0.879170,1.845920,-0.130820,0.774370,2.017310,-0.158350,0.408050,1.844430,-0.195220,0.059770,1.968730,-0.184570,0.002700,1.854960,-0.319920,0.759630,1.911920,-0.320280,0.365500,1.541860,-0.324910,0.376650,1.462870,-0.344360,0.257000
79.000000,1.854660,-0.238290,0.878620,1.862360,-0.130990,0.773490,2.025830,-0.158730,0.403600,1.844760,-0.195700,0.059850,1.968380,-0.184680,0.002620,1.870880,-0.320170,0.759400,1.940010,-0.320560,0.367110,1.570060,-0.324850,0.372310,1.493600,-0.343930,0.250980
80.000000,1.871400,-0.237960,0.878580,1.879010,-0.131190,0.773080,2.033580,-0.159140,0.399380,1.844950,-0.196090,0.060070,1.968010,-0.184780,0.002570,1.886870,-0.320450,0.759720,1.968000,-0.320740,0.369470,1.598190,-0.324750,0.367580,1.524720,-0.343460,0.244240
81.000000,1.888330,-0.237670,0.879010,1.895900,-0.131430,0.773100,2.040670,-0.159590,0.395500,1.845030,-0.196380,0.060480,1.967610,-0.184860,0.002540,1.902970,-0.320780,0.760580,1.995830,-0.320820,0.372550,1.626260,-0.324600,0.362450,1.556250,-0.342940,0.236850
82.000000,1.905440,-0.237410,0.879910,1.913020,-0.131710,0.773560,2.047180,-0.160070,0.392040,1.845060,-0.196590,0.061130,1.967200,-0.184950,0.002490,1.919220,-0.321150,0.761960,2.023440,-0.320810,0.376330,1.654280,-0.324370,0.356940,1.588200,-0.342380,0.228860
83.000000,1.922750,-0.237190,0.881250,1.930400,-0.132050,0.774420,2.053160,-0.160580,0.389070,1.845090,-0.196720,0.062050,1.966790,-0.185040,0.002420,1.935650,-0.321580,0.763830,2.050780,-0.320730,0.380770,1.682280,-0.324040,0.351030,1.620590,-0.341780,0.220330
84.000000,1.940250,-0.237000,0.883000,1.948030,-0.132460,0.775650,2.058670,-0.161120,0.386670,1.845190,-0.196790,0.063250,1.966380,-0.185140,0.002330,1.952290,-0.322070,0.766170,2.077780,-0.320580,0.385810,1.710280,-0.323610,0.344720,1.653450,-0.341140,0.211330
